hometown_id,city_name,state_code,latitude,longitude,state_latitude,state_longitude,total_athletes,ht_name,region,elevation,distance_to_west_coast_km,distance_to_east_coast_km,distance_to_nearest_coast_km,climate_zone
HT_TX_Abilene,Abilene,TX,32.44645,-99.7475905,31.9686,-99.9018,1,"Abilene, TX",South,534.0,2143.635818216761,2468.331215516308,512.8614197690664,Tropical/Subtropical
HT_WA_Acme,Acme,WA,48.7286565,-122.231472,47.4009,-121.4905,1,"Acme, WA",West,326.0,1217.0337331983476,3855.104271510226,125.03416165611787,Cold Temperate
HT_MD_Adamstown,Adamstown,MD,39.308889,-77.466733,39.0639,-76.8021,1,"Adamstown, MD",South,100.0,3882.048154273256,334.03970219709106,334.03970219709106,Subtropical
HT_SC_Aiken,Aiken,SC,33.5723191,-81.6182086,34.0007,-81.1637,1,"Aiken, SC",South,122.0,3693.897855602761,1040.9222207842029,1040.9222207842029,Tropical/Subtropical
HT_CA_Alameda,Alameda,CA,37.6090291,-121.899142,36.1162,-119.6816,1,"Alameda, CA",West,226.0,49.44137346152768,4102.389010010203,49.44137346152768,Subtropical
HT_NM_Albuquerque,Albuquerque,NM,35.0841034,-106.650985,34.8405,-106.2371,1,"Albuquerque, NM",West,1513.0,1443.2891454650726,2920.625955089023,1213.0898498328654,Montane
HT_IL_Algonquin,Algonquin,IL,42.1655801,-88.2942493,40.3495,-88.9861,1,"Algonquin, IL",Midwest,228.0,2935.7425746510207,1203.5272998371172,1203.5272998371172,Temperate
HT_NY_Allegany,Allegany,NY,42.2446061,-78.0419281,42.1657,-74.9481,1,"Allegany, NY",Northeast,415.0,3778.292969075488,377.5353935204793,377.5353935204793,Temperate
HT_PA_Allentown,Allentown,PA,40.6022552,-75.4716115,40.5908,-77.2098,1,"Allentown, PA",Northeast,115.0,4020.0926247902603,124.5504659885829,124.5504659885829,Temperate
HT_GA_Alpharetta,Alpharetta,GA,34.0755962,-84.2945964,33.0406,-83.6431,1,"Alpharetta, GA",South,345.0,3441.264789139246,1170.1562498318672,1150.6735932171698,Tropical/Subtropical
HT_FL_Alva,Alva,FL,26.7156236,-81.6100797,27.9947,-81.7603,1,"Alva, FL",South,14.0,4001.1898853595444,1703.2979944318872,1390.9690175797086,Tropical/Subtropical
HT_NY_Amityville,Amityville,NY,40.6789893,-73.4170673,42.1657,-74.9481,1,"Amityville, NY",Northeast,10.0,4188.633379476184,49.91830835562589,49.91830835562589,Temperate
HT_MA_Andover,Andover,MA,42.65717,-71.1408776,42.2352,-71.0275,1,"Andover, MA",Northeast,54.0,4331.476414211141,321.74015502424675,321.74015502424675,Temperate
HT_MI_Ann_Arbor,Ann Arbor,MI,42.2813722,-83.7484616,43.3266,-84.5361,3,"Ann Arbor, MI",Midwest,261.0,3309.706643589341,831.4347244972068,831.4347244972068,Temperate
HT_CT_Ansonia,Ansonia,CT,41.3434295,-73.0441144,41.5978,-72.7554,1,"Ansonia, CT",Northeast,144.0,4204.444051279052,106.99697071811218,106.99697071811218,Temperate
HT_CA_Antioch,Antioch,CA,38.0093296,-121.8106925,36.1162,-119.6816,1,"Antioch, CA",West,11.0,59.53015111022521,4079.9486680414843,59.53015111022521,Subtropical
HT_FL_Apollo_Beach,Apollo Beach,FL,27.7729445,-82.3981375,27.9947,-81.7603,1,"Apollo Beach, FL",South,3.0,3877.714102683529,1628.3764242346876,1285.0423121604247,Tropical/Subtropical
HT_OK_Ardmore,Ardmore,OK,34.1729273,-97.1309119,35.5653,-96.9289,1,"Ardmore, OK",South,278.0,2308.277589090074,2163.509092300361,516.8048812644992,Tropical/Subtropical
HT_TX_Arlington,Arlington,TX,32.7355816,-97.1071186,31.9686,-99.9018,1,"Arlington, TX",South,190.0,2362.437387443289,2236.7804383893686,369.03613448111895,Tropical/Subtropical
HT_VA_Arlington,Arlington,VA,38.8769326,-77.0893094,37.7693,-78.1694,1,"Arlington, VA",South,68.0,3924.2875427368826,333.5621565545183,333.5621565545183,Subtropical
HT_WA_Arlington,Arlington,WA,48.1810957,-122.1389548,47.4009,-121.4905,1,"Arlington, WA",West,37.0,1156.2748737630006,3854.164957694162,65.53298992732063,Cold Temperate
HT_CO_Aspen,Aspen,CO,39.1911128,-106.82356,39.0598,-105.3111,1,"Aspen, CO",West,2414.0,1368.1158502940095,2793.148158770533,1368.1158502940095,Montane
HT_GA_Athens,Athens,GA,33.9597677,-83.376398,33.0406,-83.6431,1,"Athens, GA",South,239.0,3525.8520182219554,1117.3637561900991,1117.3637561900991,Tropical/Subtropical
HT_GA_Atlanta,Atlanta,GA,33.7544657,-84.3898151,33.0406,-83.6431,2,"Atlanta, GA",South,335.0,3444.067514948825,1200.7185452515428,1129.781158612516,Tropical/Subtropical
HT_OH_Attica,Attica,OH,41.0647777,-82.887686,40.3888,-82.7649,1,"Attica, OH",Midwest,287.0,3394.4872175499745,749.2118767999824,749.2118767999824,Temperate
HT_WA_Auburn,Auburn,WA,47.3075369,-122.2301808,47.4009,-121.4905,1,"Auburn, WA",West,24.0,1059.0370156302006,3872.0469579550177,34.083038440280184,Cold Temperate
HT_CO_Aurora,Aurora,CO,39.7405111,-104.830994,39.0598,-105.3111,2,"Aurora, CO",West,1645.0,1541.7368672558466,2612.2716493127973,1403.9579002690691,Montane
HT_IL_Aurora,Aurora,IL,41.7571701,-88.3147539,40.3495,-88.9861,1,"Aurora, IL",Midwest,198.0,2935.907062346509,1203.7709372792685,1203.7709372792685,Temperate
HT_TX_Austin,Austin,TX,30.2711286,-97.7436995,31.9686,-99.9018,1,"Austin, TX",South,174.0,2417.3930175301607,2434.41368085067,235.90145068881833,Tropical/Subtropical
HT_CT_Avon,Avon,CT,41.8098209,-72.8306541,41.5978,-72.7554,1,"Avon, CT",Northeast,63.0,4211.955436583478,156.66502091398414,156.66502091398414,Temperate
HT_MD_Baltimore,Baltimore,MD,39.2908816,-76.610759,39.0639,-76.8021,6,"Baltimore, MD",South,28.0,3954.618944632088,272.74164235898564,272.74164235898564,Subtropical
HT_WI_Barron,Barron,WI,45.423557,-91.8454099,44.2685,-89.6165,1,"Barron, WI",Midwest,337.0,2667.8288281338846,1540.4192366982734,1540.4192366982734,Cold Temperate
HT_LA_Baton_Rouge,Baton Rouge,LA,30.4494155,-91.1869659,31.1695,-91.8749,1,"Baton Rouge, LA",South,28.0,2978.440280269642,1923.3007642559087,410.3054739528789,Tropical/Subtropical
HT_WA_Battle_Ground,Battle Ground,WA,45.7813532,-122.5337433,47.4009,-121.4905,1,"Battle Ground, WA",West,91.0,889.3208499250472,3919.797027229516,203.4441162920032,Cold Temperate
HT_MI_Bay_City,Bay City,MI,43.5962107,-83.8881711,43.3266,-84.5361,1,"Bay City, MI",Midwest,181.0,3290.054351454981,876.6098086339285,876.6098086339285,Temperate
HT_OR_Beaverton,Beaverton,OR,45.4871723,-122.80378,43.8041,-120.5542,2,"Beaverton, OR",West,55.0,857.1693981622396,3946.118562203474,238.31574263600433,Cold Temperate
HT_OH_Bellbrook,Bellbrook,OH,39.6358399,-84.0701766,40.3888,-82.7649,1,"Bellbrook, OH",Midwest,239.0,3316.822544823038,865.0359398033528,865.0359398033528,Subtropical
HT_FL_Belleair_Beach,Belleair Beach,FL,27.9230767,-82.8431594,27.9947,-81.7603,1,"Belleair Beach, FL",South,3.0,3831.0991207972106,1633.223517570343,1238.6222234464292,Tropical/Subtropical
HT_KS_Belleville,Belleville,KS,39.8246673,-97.6325554,38.5266,-96.7265,1,"Belleville, KS",Midwest,474.0,2158.2606445234796,2005.9902773319484,1135.4295408127168,Subtropical
HT_AL_Birmingham,Birmingham,AL,33.5206824,-86.8024326,32.8067,-86.7113,2,"Birmingham, AL",South,186.0,3240.165341236122,1387.0581466654646,912.9489171471689,Tropical/Subtropical
HT_ID_Boise,Boise,ID,43.6166163,-116.200886,44.0682,-114.742,2,"Boise, ID",West,838.0,834.3795649921782,3464.119892818787,651.8093031361309,Temperate
HT_NJ_Boonton,Boonton,NJ,40.9025989,-74.4070971,40.2206,-74.7597,1,"Boonton, NJ",Northeast,125.0,4101.784467417557,39.87076197497559,39.87076197497559,Temperate
HT_LA_Bossier_City,Bossier City,LA,32.515887,-93.7336536,31.1695,-91.8749,1,"Bossier City, LA",South,55.0,2667.1366760225146,1979.0975692639493,343.0308049368374,Tropical/Subtropical
HT_MA_Boston,Boston,MA,42.3588336,-71.0578303,42.2352,-71.0275,3,"Boston, MA",Northeast,18.0,4344.410053669056,306.4801227610925,306.4801227610925,Temperate
HT_CO_Boulder,Boulder,CO,40.0149856,-105.270545,39.0598,-105.3111,2,"Boulder, CO",West,1628.0,1505.931513627586,2642.6187064973474,1451.6495369000809,Montane
HT_MT_Bozeman,Bozeman,MT,45.6794293,-111.044047,47.0527,-109.6333,1,"Bozeman, MT",West,1474.0,1288.5889386449915,3032.597399773873,889.4837361321563,Cold Temperate
HT_CO_Breckenridge,Breckenridge,CO,39.4829124,-106.0465486,39.0598,-105.3111,1,"Breckenridge, CO",West,2924.0,1436.2167858811683,2720.4019696807386,1436.2167858811683,Montane
HT_TN_Bristol,Bristol,TN,36.5945034,-82.1885212,35.7478,-86.6923,1,"Bristol, TN",South,508.0,3546.9771979867955,845.7828497251111,845.7828497251111,Subtropical
HT_CT_Brookfield,Brookfield,CT,41.4825947,-73.4095652,41.5978,-72.7554,1,"Brookfield, CT",Northeast,90.0,4171.476937973179,99.09159461509519,99.09159461509519,Temperate
HT_NY_Brooklyn,Brooklyn,NY,40.6526006,-73.9497211,42.1657,-74.9481,1,"Brooklyn, NY",Northeast,22.0,4145.163895430336,8.20516741185365,8.20516741185365,Temperate
HT_MN_Brooklyn_Park,Brooklyn Park,MN,45.1004807,-93.3443585,45.6945,-93.9196,1,"Brooklyn Park, MN",Midwest,264.0,2546.3187483023066,1648.0976228857141,1648.0976228857141,Cold Temperate
HT_TX_Brownsville,Brownsville,TX,25.9024289,-97.4981698,31.9686,-99.9018,1,"Brownsville, TX",South,15.0,2688.891012814372,2720.783524590281,476.14382208548784,Tropical/Subtropical
HT_GA_Buford,Buford,GA,34.1206564,-84.0043513,33.0406,-83.6431,1,"Buford, GA",South,358.0,3465.1921703166977,1146.9745750723887,1146.9745750723887,Tropical/Subtropical
HT_WA_Burien,Burien,WA,47.469918,-122.3485274,47.4009,-121.4905,1,"Burien, WA",West,113.0,1076.9927116458737,3878.6732264820957,15.202408054089465,Cold Temperate
HT_NC_Burlington,Burlington,NC,36.0956918,-79.4377991,35.6301,-79.8064,1,"Burlington, NC",South,196.0,3799.7645525869707,698.1176658797507,698.1176658797507,Subtropical
HT_VT_Burlington,Burlington,VT,44.4761601,-73.212906,44.0459,-72.7107,1,"Burlington, VT",Northeast,61.0,4134.725570859287,423.0833440625374,423.0833440625374,Temperate
HT_MN_Burnsville,Burnsville,MN,44.7670567,-93.2773887,45.6945,-93.9196,1,"Burnsville, MN",Midwest,297.0,2546.4317418984965,1636.5872008794265,1636.5872008794265,Temperate
HT_NY_Camillus,Camillus,NY,43.039233,-76.3040965,42.1657,-74.9481,1,"Camillus, NY",Northeast,140.0,3908.0615224235794,321.15928695735863,321.15928695735863,Temperate
HT_NH_Campton,Campton,NH,43.8235868,-71.6389687,43.4525,-71.3384,1,"Campton, NH",Northeast,233.0,4269.581761725329,396.8627248388237,396.8627248388237,Temperate
HT_CO_Carbondale,Carbondale,CO,39.4005647,-107.2112407,39.0598,-105.3111,1,"Carbondale, CO",West,1887.0,1335.6375329409166,2820.029604763083,1335.6375329409166,Montane
HT_PA_Carlisle,Carlisle,PA,40.201499,-77.1890783,40.5908,-77.2098,1,"Carlisle, PA",Northeast,148.0,3885.5489194143306,275.88208660178344,275.88208660178344,Temperate
HT_CA_Carlsbad,Carlsbad,CA,33.1580933,-117.3505966,36.1162,-119.6816,1,"Carlsbad, CA",West,19.0,688.2727646211589,3910.2977369554665,688.2727646211589,Tropical/Subtropical
HT_PA_Carmichaels,Carmichaels,PA,39.8967425,-79.9744992,40.5908,-77.2098,1,"Carmichaels, PA",Northeast,302.0,3658.116035743182,515.3200148442646,515.3200148442646,Subtropical
HT_MI_Caro,Caro,MI,43.491132,-83.396897,43.3266,-84.5361,1,"Caro, MI",Midwest,222.0,3330.1944016244684,835.2470769255511,835.2470769255511,Temperate
HT_GA_Cartersville,Cartersville,GA,34.1652304,-84.7997613,33.0406,-83.6431,1,"Cartersville, GA",South,238.0,3393.862353489329,1198.6563863526883,1111.3531137871946,Tropical/Subtropical
HT_MO_Carthage,Carthage,MO,37.1765141,-94.3103412,38.4561,-92.2884,1,"Carthage, MO",South,308.0,2477.85792039155,1799.1201163755024,828.4024920416362,Subtropical
HT_NC_Cary,Cary,NC,35.7882893,-78.7812081,35.6301,-79.8064,1,"Cary, NC",South,154.0,3866.191057299968,687.8718374629613,687.8718374629613,Subtropical
HT_CA_Castaic,Castaic,CA,34.478169,-118.6361914,36.1162,-119.6816,1,"Castaic, CA",West,514.0,499.7016699337852,3958.441910649868,499.7016699337852,Tropical/Subtropical
HT_OH_Castalia,Castalia,OH,41.4000523,-82.8085204,40.3888,-82.7649,1,"Castalia, OH",Midwest,194.0,3396.722398585332,743.5682546469866,743.5682546469866,Temperate
HT_CO_Castle_Pines,Castle Pines,CO,39.4702853,-104.8804384,39.0598,-105.3111,1,"Castle Pines, CO",West,1961.0,1536.4468196656921,2623.0119830238127,1384.2327594222238,Montane
HT_WI_Cedar_Grove,Cedar Grove,WI,43.5720402,-87.8203105,44.2685,-89.6165,1,"Cedar Grove, WI",Midwest,213.0,2972.5697364102903,1183.7120730059896,1183.7120730059896,Temperate
HT_TX_Cedar_Park,Cedar Park,TX,30.5217116,-97.827833,31.9686,-99.9018,1,"Cedar Park, TX",South,300.0,2397.7644600521194,2425.296182312857,251.41063344183982,Tropical/Subtropical
HT_IA_Cedar_Rapids,Cedar Rapids,IA,41.9758872,-91.6704053,42.0115,-93.2105,1,"Cedar Rapids, IA",Midwest,213.0,2656.792315016207,1482.4211907501212,1395.5808331834153,Temperate
HT_WI_Cedarburg,Cedarburg,WI,43.2966545,-87.9875348,44.2685,-89.6165,1,"Cedarburg, WI",Midwest,240.0,2958.8534830820604,1191.740168019689,1191.740168019689,Temperate
HT_GA_Cedartown,Cedartown,GA,34.0124425,-85.2559398,33.0406,-83.6431,1,"Cedartown, GA",South,243.0,3359.0110328774695,1241.7383130551011,1065.983521151399,Tropical/Subtropical
HT_OH_Celina,Celina,OH,40.5489358,-84.5702338,40.3888,-82.7649,1,"Celina, OH",Midwest,268.0,3260.559001412407,893.4105135379109,893.4105135379109,Temperate
HT_CO_Centennial,Centennial,CO,39.579155,-104.8769227,39.0598,-105.3111,1,"Centennial, CO",West,1786.0,1537.1051682762109,2620.020899689472,1393.0647127554787,Montane
HT_IL_Champaign,Champaign,IL,40.1164841,-88.2430932,40.3495,-88.9861,2,"Champaign, IL",Midwest,225.0,2955.964759355215,1208.861426302148,1208.861426302148,Temperate
HT_NC_Chapel_Hill,Chapel Hill,NC,35.9131542,-79.05578,35.6301,-79.8064,1,"Chapel Hill, NC",South,150.0,3838.480674594829,691.7505219479367,691.7505219479367,Subtropical
HT_NC_Charlotte,Charlotte,NC,35.2272086,-80.8430827,35.6301,-79.8064,2,"Charlotte, NC",South,275.0,3704.9390652763177,854.813633715968,854.813633715968,Subtropical
HT_WA_Cheney,Cheney,WA,47.4892246,-117.579304,47.4009,-121.4905,1,"Cheney, WA",West,735.0,1149.2353890083587,3520.7127998934125,357.94825586923747,Cold Temperate
HT_PA_Cheswick,Cheswick,PA,40.5410997,-79.8013437,40.5908,-77.2098,1,"Cheswick, PA",Northeast,231.0,3660.5255023077657,490.6124552568259,490.6124552568259,Temperate
HT_IL_Chicago,Chicago,IL,41.8755616,-87.6244212,40.3495,-88.9861,6,"Chicago, IL",Midwest,189.0,2992.542515061907,1146.7353163813793,1146.7353163813793,Temperate
HT_WI_Chicago,Chicago,WI,45.0473188,-89.8446167,44.2685,-89.6165,1,"Chicago, WI",Midwest,390.0,2819.2914761825527,1377.8583902614641,1377.8583902614641,Cold Temperate
HT_CA_Claremont,Claremont,CA,34.0966764,-117.7197785,36.1162,-119.6816,1,"Claremont, CA",West,362.0,588.4020802158121,3898.2335466014174,588.4020802158121,Tropical/Subtropical
HT_GA_Clarkesville,Clarkesville,GA,34.6125971,-83.5248933,33.0406,-83.6431,1,"Clarkesville, GA",South,422.0,3490.6885071555785,1077.6598639363165,1077.6598639363165,Tropical/Subtropical
HT_MD_Clarksville,Clarksville,MD,39.2065447,-76.9429182,39.0639,-76.8021,1,"Clarksville, MD",South,140.0,3928.641280340571,301.53946645301056,301.53946645301056,Subtropical
HT_FL_Clearwater,Clearwater,FL,27.9658533,-82.8001026,27.9947,-81.7603,1,"Clearwater, FL",South,23.0,3832.739576049638,1627.0649368145434,1241.749046856424,Tropical/Subtropical
HT_OH_Cleveland,Cleveland,OH,41.4996574,-81.6936772,40.3888,-82.7649,1,"Cleveland, OH",Midwest,211.0,3487.9665175158257,651.4260197209369,651.4260197209369,Temperate
HT_NJ_Clifton,Clifton,NJ,40.8584328,-74.1637553,40.2206,-74.7597,2,"Clifton, NJ",Northeast,50.0,4122.859075319151,20.948901271224724,20.948901271224724,Temperate
HT_NC_Coats,Coats,NC,35.4079393,-78.6719592,35.6301,-79.8064,1,"Coats, NC",South,95.0,3887.891736333968,716.9530178376227,716.9530178376227,Subtropical
"HT_NY_Cold_Spring_Harbor,_N.Y.","Cold Spring Harbor, N.Y.",NY,40.8601065,-73.4529025,42.1657,-74.9481,1,"Cold Spring Harbor, N.Y., NY",Northeast,67.0,4181.534262500292,49.467745448541066,49.467745448541066,Temperate
HT_WI_Coleman,Coleman,WI,45.0649843,-88.0342701,44.2685,-89.6165,1,"Coleman, WI",Midwest,217.0,2961.61976822917,1241.6188460432022,1241.6188460432022,Cold Temperate
HT_CO_Colorado_Springs,Colorado Springs,CO,38.8339578,-104.825348,39.0598,-105.3111,13,"Colorado Springs, CO",West,1846.0,1541.0107000169228,2635.1308859507903,1329.0931363258887,Montane
HT_CA_Colton,Colton,CA,34.0669162,-117.3242785,36.1162,-119.6816,1,"Colton, CA",West,301.0,616.8474248510627,3866.2110895772516,616.8474248510627,Tropical/Subtropical
HT_CT_Columbia,Columbia,CT,41.7022091,-72.3019535,41.5978,-72.7554,1,"Columbia, CT",Northeast,162.0,4257.400389371737,180.27117927920978,180.27117927920978,Temperate
HT_SC_Columbia,Columbia,SC,34.000754,-81.0352313,34.0007,-81.1637,1,"Columbia, SC",South,97.0,3729.619324512345,970.2277143668673,970.2277143668673,Tropical/Subtropical
HT_OH_Columbus,Columbus,OH,39.9622601,-83.0007065,40.3888,-82.7649,2,"Columbus, OH",Midwest,241.0,3401.7799755895676,768.4833498207647,768.4833498207647,Subtropical
HT_MI_Commerce,Commerce,MI,42.5911431,-83.4907721,43.3266,-84.5361,1,"Commerce, MI",Midwest,291.0,3328.3069671103412,816.6654237289171,816.6654237289171,Temperate
HT_MI_Commerce_Township,Commerce Township,MI,42.5911431,-83.4907721,43.3266,-84.5361,1,"Commerce Township, MI",Midwest,291.0,3328.3069671103412,816.6654237289171,816.6654237289171,Temperate
HT_TX_Converse,Converse,TX,29.5180081,-98.3161241,31.9686,-99.9018,1,"Converse, TX",South,221.0,2407.311247658663,2527.8570907438534,286.55683453663306,Tropical/Subtropical
HT_IA_Coralville,Coralville,IA,41.6759977,-91.580705,42.0115,-93.2105,1,"Coralville, IA",Midwest,208.0,2664.5678312968885,1475.603758890546,1365.4250512040142,Temperate
HT_TX_Corsicana,Corsicana,TX,32.0938236,-96.464675,31.9686,-99.9018,1,"Corsicana, TX",South,133.0,2444.741559754453,2221.414175977229,279.05976175691745,Tropical/Subtropical
HT_LA_Coteau,Coteau,LA,30.0471474,-91.9142859,31.1695,-91.8749,1,"Coteau, LA",South,10.0,2933.517649495291,2005.390009760084,335.2280039172216,Tropical/Subtropical
HT_IA_Council_Bluffs,Council Bluffs,IA,41.258841,-95.8519484,42.0115,-93.2105,1,"Council Bluffs, IA",Midwest,304.0,2307.7900074945164,1834.5598308673493,1276.5088221519395,Temperate
HT_NJ_Cranford,Cranford,NJ,40.656539,-74.3035794,40.2206,-74.7597,1,"Cranford, NJ",Northeast,28.0,4115.771210172899,25.92004511313732,25.92004511313732,Temperate
HT_IL_Crystal_Lake,Crystal Lake,IL,42.2411344,-88.3161965,40.3495,-88.9861,2,"Crystal Lake, IL",Midwest,277.0,2933.657662961854,1205.7910868953434,1205.7910868953434,Temperate
HT_MI_Cutlerville,Cutlerville,MI,42.8406746,-85.6738769,43.3266,-84.5361,1,"Cutlerville, MI",Midwest,205.0,3148.2237899646734,997.5309505011203,997.5309505011203,Temperate
HT_GA_Dacula,Dacula,GA,33.9887165,-83.8979573,33.0406,-83.6431,1,"Dacula, GA",South,319.0,3479.0752454980807,1149.7530913842568,1149.7530913842568,Tropical/Subtropical
HT_TX_Dallas,Dallas,TX,32.7762719,-96.7968559,31.9686,-99.9018,1,"Dallas, TX",South,151.0,2388.031680173333,2209.33547196818,360.93352338892424,Tropical/Subtropical
HT_WI_Dane,Dane,WI,43.0709273,-89.4322174,44.2685,-89.6165,1,"Dane, WI",Midwest,272.0,2841.2379745951657,1304.7553155283795,1304.7553155283795,Temperate
HT_CT_Darien,Darien,CT,41.0787079,-73.4692873,41.5978,-72.7554,1,"Darien, CT",Northeast,19.0,4175.298453436467,60.800339890272895,60.800339890272895,Temperate
HT_IA_Davenport_,Davenport ,IA,41.5235808,-90.5770967,42.0115,-93.2105,1,"Davenport , IA",Midwest,179.0,2748.6261979999363,1392.4880192152234,1374.8297042954623,Temperate
HT_CA_Davis,Davis,CA,38.5435526,-121.739005,36.1162,-119.6816,1,"Davis, CA",West,14.0,104.09244742438806,4054.448599140393,104.09244742438806,Subtropical
HT_WI_DeForest,DeForest,WI,43.2477691,-89.3437277,44.2685,-89.6165,1,"DeForest, WI",Midwest,289.0,2848.712474516018,1299.9339564349025,1299.9339564349025,Temperate
HT_IL_Decatur,Decatur,IL,39.8454163,-88.9524151,40.3495,-88.9861,1,"Decatur, IL",Midwest,211.0,2898.966404269896,1273.2181400836812,1262.6468271609654,Subtropical
HT_WI_Deerfield,Deerfield,WI,43.0538156,-89.0749153,44.2685,-89.6165,1,"Deerfield, WI",Midwest,286.0,2870.324919811886,1275.62139955684,1275.62139955684,Temperate
HT_CA_Del_Mar,Del Mar,CA,32.9594891,-117.2653146,36.1162,-119.6816,1,"Del Mar, CA",West,34.0,710.2475215895828,3912.491161250783,710.2475215895828,Tropical/Subtropical
HT_FL_Deland,Deland,FL,29.0281051,-81.3034183,27.9947,-81.7603,1,"Deland, FL",South,19.0,3912.659117332819,1456.5569355930513,1366.9436762655735,Tropical/Subtropical
HT_CA_Delano,Delano,CA,35.7688425,-119.247053,36.1162,-119.6816,1,"Delano, CA",West,98.0,360.1971096679728,3954.437209401526,360.1971096679728,Subtropical
HT_LA_Delcambre,Delcambre,LA,29.948261,-91.9887328,31.1695,-91.8749,1,"Delcambre, LA",South,6.0,2931.7030671208477,2018.0069834895567,327.3529875779433,Tropical/Subtropical
HT_NM_Deming,Deming,NM,32.2627416,-107.7581979,34.8405,-106.2371,1,"Deming, NM",West,1325.0,1468.942252247257,3144.3295125081822,1214.3094400886068,Tropical/Subtropical
HT_CO_Denver,Denver,CO,39.7392364,-104.984862,39.0598,-105.3111,6,"Denver, CO",West,1617.0,1528.5547952858553,2625.182693336073,1412.5215548458184,Montane
HT_NJ_Deptford,Deptford,NJ,39.8271755,-75.1235892,40.2206,-74.7597,1,"Deptford, NJ",Northeast,19.0,4066.648598185254,136.77014756648316,136.77014756648316,Subtropical
HT_IA_Des_Moines,Des Moines,IA,41.5868654,-93.6249494,42.0115,-93.2105,1,"Des Moines, IA",Midwest,244.0,2494.295883878485,1646.2070793031196,1321.5850255483786,Temperate
HT_MI_Detroit,Detroit,MI,42.3315509,-83.0466403,43.3266,-84.5361,1,"Detroit, MI",Midwest,186.0,3366.9409730957254,775.3056469590945,775.3056469590945,Temperate
HT_IL_Downers_Grove,Downers Grove,IL,41.7936822,-88.0102281,40.3495,-88.9861,1,"Downers Grove, IL",Midwest,221.0,2960.996362345271,1178.5246382774192,1178.5246382774192,Temperate
HT_CA_Dublin,Dublin,CA,37.7021521,-121.9357918,36.1162,-119.6816,1,"Dublin, CA",West,109.0,43.384805776755094,4101.874354155876,43.384805776755094,Subtropical
HT_TX_Dublin,Dublin,TX,32.086135,-98.3422331,31.9686,-99.9018,1,"Dublin, TX",South,452.0,2281.2468354030834,2373.428170530745,383.6348623914215,Tropical/Subtropical
HT_FL_Dunnellon,Dunnellon,FL,29.0491426,-82.4609331,27.9947,-81.7603,1,"Dunnellon, FL",South,17.0,3809.765706223515,1505.4406225102673,1254.7165671419423,Tropical/Subtropical
HT_CO_Durango,Durango,CO,37.2769484,-107.8766,39.0598,-105.3111,1,"Durango, CO",West,2006.0,1285.4010874281084,2940.5762295398495,1285.4010874281084,Montane
HT_NC_Durham,Durham,NC,35.996653,-78.9018053,35.6301,-79.8064,2,"Durham, NC",South,126.0,3849.2162823424114,675.9028755344422,675.9028755344422,Subtropical
HT_MN_Eagan,Eagan,MN,44.818173,-93.1659179,45.6945,-93.9196,1,"Eagan, MN",Midwest,272.0,2555.9210587252437,1628.8084347470406,1628.8084347470406,Temperate
HT_CO_Eagle,Eagle,CO,39.6161124,-106.7172844,39.0598,-105.3111,1,"Eagle, CO",West,2588.0,1379.4050717373295,2773.1491540707048,1379.4050717373295,Montane
HT_ID_Eagle,Eagle,ID,43.6954424,-116.3540138,44.0682,-114.742,1,"Eagle, ID",West,784.0,833.0122884814356,3474.8659463548997,636.8843494391709,Temperate
HT_UT_Eagle_Mountain,Eagle Mountain,UT,40.3093488,-112.0119825,39.321,-111.0937,1,"Eagle Mountain, UT",West,1487.0,943.2530890075532,3195.9380235634894,943.2530890075532,Temperate
HT_PA_Eagleville,Eagleville,PA,40.160085,-75.4106722,40.5908,-77.2098,1,"Eagleville, PA",Northeast,142.0,4034.940536027739,134.0555814468374,134.0555814468374,Temperate
HT_MA_East_Falmouth,East Falmouth,MA,41.5786678,-70.5587024,42.2352,-71.0275,1,"East Falmouth, MA",Northeast,11.0,4402.396806857651,304.93041444646576,304.93041444646576,Temperate
HT_NY_East_Moriches,East Moriches,NY,40.809848,-72.7553916,42.1657,-74.9481,1,"East Moriches, NY",Northeast,5.0,4240.247295976478,106.14640051380857,106.14640051380857,Temperate
HT_NY_East_Syracuse,East Syracuse,NY,43.0653446,-76.0785332,42.1657,-74.9481,1,"East Syracuse, NY",Northeast,138.0,3925.9069709491696,312.80824318445826,312.80824318445826,Temperate
HT_MA_Easthampton,Easthampton,MA,42.2708804,-72.6719579,42.2352,-71.0275,1,"Easthampton, MA",Northeast,61.0,4215.460341975627,205.79673142611836,205.79673142611836,Temperate
HT_MI_Eaton_Rapids,Eaton Rapids,MI,42.5092039,-84.655814,43.3266,-84.5361,1,"Eaton Rapids, MI",Midwest,265.0,3233.425868642552,909.1738062012463,909.1738062012463,Temperate
HT_MN_Eden_Prairie,Eden Prairie,MN,44.8546856,-93.470786,45.6945,-93.9196,1,"Eden Prairie, MN",Midwest,274.0,2532.5791725915283,1653.2536368690076,1653.2536368690076,Temperate
HT_MN_Edina,Edina,MN,44.8897027,-93.3501222,45.6945,-93.9196,2,"Edina, MN",Midwest,280.0,2542.558417172413,1644.4866115763239,1644.4866115763239,Temperate
HT_OK_Edmond,Edmond,OK,35.6571367,-97.4649038,35.5653,-96.9289,2,"Edmond, OK",South,379.0,2235.1528646901047,2123.3133856691475,682.7554221788423,Subtropical
